Codi_centre;Denominació_completa;Adreça;Codi_postal;Telèfon;Codi_delegació;Nom_delegació;Codi_comarca;Nom_comarca;Codi_municipi;Nom_municipi;E-mail_centre
8026543;Mare de Déu de la Gleva;Casa d'Exercicis La Gleva;8512;938570106;1060;Catalunya Central;24;Osona;8117;Les Masies de Voltregà;a8026543@xtec.cat
8026567;Escola Sant Francesc d'Assís;Riera d'en Nofre, 1;8970;933732415;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026567@xtec.cat
8026622;Ateneu Instructiu;c. Francesc Macià, 57;8970;933731716;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026622@xtec.cat
8026658;Gran Capità;c. Josep M. Trias de Bes, 11;8970;933735351;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026658@xtec.cat
8026661;Escola Pau Casals;c. Pau Casals, s/n;8970;933733460;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026661@xtec.cat
8026671;Escola Joan Perich i Valls;av. Mare de Déu de Montserrat, 22;8970;934773115;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026671@xtec.cat
8026683;Institut Francesc Ferrer i Guàrdia;av. de la Generalitat, 30;8970;933731611;308;Baix Llobregat;11;Baix Llobregat;8217;Sant Joan Despí;a8026683@xtec.cat
8026725;Escola Joncadella;c. Escoles, s/n;8250;938727707;1060;Catalunya Central;7;Bages;8218;Sant Joan de Vilatorrada;a8026725@xtec.cat
8026749;Escola Pérez Sala;av. Montevideo, 40;8340;937591257;508;Maresme - Vallès Oriental;21;Maresme;8219;Vilassar de Mar;a8026749@xtec.cat
8026762;La Presentació de la Mare de Déu;av. Montevideo, 14;8340;937591687;508;Maresme - Vallès Oriental;21;Maresme;8219;Vilassar de Mar;a8026762@xtec.cat
8026786;Escola Bellpuig;c. Calldetenes, 9;8504;938887701;1060;Catalunya Central;24;Osona;8220;Sant Julià de Vilatorta;a8026786@xtec.cat
8026798;El Roser;pg. Puig i Cuñer, s/n;8514;938122244;1060;Catalunya Central;24;Osona;8220;Sant Julià de Vilatorta;a8026798@xtec.cat
8026816;Escola Montserrat;av. Generalitat, 10;8960;933711174;308;Baix Llobregat;11;Baix Llobregat;8221;Sant Just Desvern;a8026816@xtec.cat
8026828;La Miranda;c. Dos de Maig, 7-11;8960;933717358;308;Baix Llobregat;11;Baix Llobregat;8221;Sant Just Desvern;a8026828@xtec.cat
8026841;Madre Sacramento;c. Electricitat, 16;8960;933711164;308;Baix Llobregat;11;Baix Llobregat;8221;Sant Just Desvern;a8026841@xtec.cat
8026889;Escola Vinyes Verdes;c. Jacint Verdaguer, 50;8783;937727627;1260;Penedès;6;Anoia;8119;Masquefa;a8026889@xtec.cat
8026907;Escola Pau Casals;c. Pau Casals, 12;8791;937716302;1260;Penedès;3;Alt Penedès;8222;Sant Llorenç d'Hortons;a8026907@xtec.cat
8026919;Escola Josep Gras;av. Catalunya, 88;8212;937140234;408;Vallès Occidental;40;Vallès Occident;8223;Sant Llorenç Savall;a8026919@xtec.cat
8026956;Escola Cérvola Blanca;c. de les Escoles, 28;8712;938096161;1260;Penedès;6;Anoia;8226;Sant Martí de Tous;a8026956@xtec.cat
8027018;Escola Jaume Balmes;c. Verge Montserrat, 12;8731;938991254;1260;Penedès;3;Alt Penedès;8227;Sant Martí Sarroca;a8027018@xtec.cat
8027021;Escola Font de l'Anoia - ZER Vent d'Avall;c. La Ciutadella, 42;8289;938699221;1060;Catalunya Central;6;Anoia;8228;Sant Martí Sesgueioles;a8027021@xtec.cat
8027110;Escola El Pi;c. Ildefons Cerdà, 3;8810;938960295;1260;Penedès;17;Garraf;8231;Sant Pere de Ribes;a8027110@xtec.cat
8027134;Escola Les Roquetes;c. Miquel Servet, s/n;8812;938930634;1260;Penedès;17;Garraf;8231;Sant Pere de Ribes;a8027134@xtec.cat
8027146;Escola Sant Jeroni;pg. Sant Jeroni, s/n;8776;938997849;1260;Penedès;3;Alt Penedès;8232;Sant Pere de Riudebitlles;a8027146@xtec.cat
8027161;Estel;c. Major, s/n;8776;938995858;1260;Penedès;3;Alt Penedès;8232;Sant Pere de Riudebitlles;a8027161@xtec.cat
8027183;Escola Torre Roja;c. Sant Marçal, s/n;8458;938452470;508;Maresme - Vallès Oriental;41;Vallès Oriental;8234;Sant Pere de Vilamajor;a8027183@xtec.cat
8027225;Escola Sant Pau;Camp Balmanya Zona Esportiva;8395;937600058;508;Maresme - Vallès Oriental;21;Maresme;8235;Sant Pol de Mar;a8027225@xtec.cat
8027249;Escola Segimon Comas;c. Mestre Quer, 11;8580;938550397;1060;Catalunya Central;24;Osona;8237;Sant Quirze de Besora;a8027249@xtec.cat
8027331;Sant Josep;c. Germans de Sant Gabriel, 2-7;8770;938183410;1260;Penedès;3;Alt Penedès;8240;Sant Sadurní d'Anoia;a8027331@xtec.cat
8027353;Vedruna Sant Sadurní d'Anoia;c. Santa Joaquima de Vedruna, 1;8770;938910418;1260;Penedès;3;Alt Penedès;8240;Sant Sadurní d'Anoia;a8027353@xtec.cat
8027432;Escola Wagner;c. Wagner, 45;8923;934680169;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027432@xtec.cat
8027456;Escola Ferran de Sagarra;c.  Mossèn Cinto Verdaguer, 16;8923;933862226;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027456@xtec.cat
8027471;Escola Sant Just;c. Sant Carles, 78-82;8922;933862227;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027471@xtec.cat
8027511;Escola Torre Balldovina;av. Pallaresa, 44-56;8921;933868242;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027511@xtec.cat
8027559;Singuerlín;c. Santiago Rusiñol, 42;8924;933912611;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027559@xtec.cat
8027560;Les Neus;Camí Fondo de Badalona, 50;8922;933923651;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027560@xtec.cat
8027602;Seimar;pg. Lluís Companys, 5-7;8921;934661287;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027602@xtec.cat
8027729;FEDAC - Santa Coloma;pl. Sagarra, 10;8922;933861031;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027729@xtec.cat
8027730;Fuster;c. Sant Jeroni, 38-40;8921;933917954;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027730@xtec.cat
8027754;Virgen del Carmen;c. Sant Ramon, 11;8922;933862058;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027754@xtec.cat
8027766;Manent;rbla. Sant Sebastià, 59;8921;933861301;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027766@xtec.cat
8027870;Escola Les Palmeres;c. Mossèn Camil Rossell, 45;8921;933920024;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027870@xtec.cat
8027973;Escola Beethoven;c. Wagner, 16;8923;933921802;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027973@xtec.cat
8027985;Escola Jaume Salvatella;av. Francesc Macià, 124;8924;934682920;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8027985@xtec.cat
8028035;Escola Ausiàs March;c. Nàpols, 64;8921;933919251;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8028035@xtec.cat
8028047;Institut Puig Castellar;c. Anselm Rius, 10;8924;933916111;208;Barcelonès;13;Barcelonès;8245;Santa Coloma de Gramenet;a8028047@xtec.cat
8028059;Escola Jacint Verdaguer;c. Escoles, s/n;8507;938833150;1060;Catalunya Central;24;Osona;8246;Santa Eugènia de Berga;a8028059@xtec.cat
8028072;Escola El Roure Gros;c. Jaume Balmes, 3;8505;938830101;1060;Catalunya Central;24;Osona;8247;Santa Eulàlia de Riuprimer;a8028072@xtec.cat
8028102;Escola Ronçana;c. Sant Francesc de Paula, s/n;8187;938448185;508;Maresme - Vallès Oriental;41;Vallès Oriental;8248;Santa Eulàlia de Ronçana;a8028102@xtec.cat
8028151;Escola Les Moreres - ZER Cep de Sis;c. Les Escoles, 3;8792;938975095;1260;Penedès;3;Alt Penedès;8249;Santa Fe del Penedès;a8028151@xtec.cat
8028163;Escola Montbou;c. Progrés, 57;8710;938041003;1260;Penedès;6;Anoia;8250;Santa Margarida de Montbui;a8028163@xtec.cat
8028217;Escola Doctor Samaranch i Fina;av. Mas Catarro, 1;8730;938980281;1260;Penedès;3;Alt Penedès;8251;Santa Margarida i els Monjos;a8028217@xtec.cat
8028229;Escola Elisa Badia;rda. de l'Est, s/n;8210;937180658;408;Vallès Occidental;40;Vallès Occident;8252;Barberà del Vallès;a8028229@xtec.cat
8028333;Escola El Cabrerès;c. Pedró, 11;8511;938568080;1060;Catalunya Central;24;Osona;8254;L'Esquirol;a8028333@xtec.cat
8028345;Escola Les Mimoses;c. de l'Escola, s/n;8106;935791908;508;Maresme - Vallès Oriental;41;Vallès Oriental;8256;Santa Maria de Martorelles;a8028345@xtec.cat
8028382;Escola Sesmon d'Oló;Plaça del Primer d'Octubre, s/n;8273;938385060;1060;Catalunya Central;42;Moianès;8258;Santa Maria d'Oló;a8028382@xtec.cat
8028424;Escola Fontmartina;pg. de les Escoles 3;8460;938480028;508;Maresme - Vallès Oriental;41;Vallès Oriental;8259;Santa Maria de Palautordera;a8028424@xtec.cat
8028436;Escola La Florida;av. 17, 2 (Barri la Florida);8130;935603218;408;Vallès Occidental;40;Vallès Occident;8260;Santa Perpètua de Mogoda;a8028436@xtec.cat
8028473;Tabor;c. Pare Rodés, 9;8130;935602155;408;Vallès Occidental;40;Vallès Occident;8260;Santa Perpètua de Mogoda;a8028473@xtec.cat
8028485;Sagrada Família;c. Puig i Cadafalch, s/n;8130;935600510;408;Vallès Occidental;40;Vallès Occident;8260;Santa Perpètua de Mogoda;a8028485@xtec.cat
8028497;Escola Santa Perpètua;c. de Tierno Galván, 79;8130;935603054;408;Vallès Occidental;40;Vallès Occident;8260;Santa Perpètua de Mogoda;a8028497@xtec.cat
8028515;Escola Santa Susanna;Parc del Colomer, s/n;8398;937678103;508;Maresme - Vallès Oriental;21;Maresme;8261;Santa Susanna;a8028515@xtec.cat
8028540;Montserrat;c. Enginyer Llansó, 24;8295;938331259;1060;Catalunya Central;7;Bages;8262;Sant Vicenç de Castellet;a8028540@xtec.cat
8028552;FEDAC-Sant Vicenç;c. Dr. Trias, 76;8295;938330305;1060;Catalunya Central;7;Bages;8262;Sant Vicenç de Castellet;a8028552@xtec.cat
8028576;Escola Sant Vicenç;pl. Onze de setembre, s/n;8295;938330565;1060;Catalunya Central;7;Bages;8262;Sant Vicenç de Castellet;a8028576@xtec.cat
8028588;Escola Sant Jordi;c. Mestre Ramon Camps, 9;8620;936561556;308;Baix Llobregat;11;Baix Llobregat;8263;Sant Vicenç dels Horts;a8028588@xtec.cat
8028591;Escola La Vinyala;c. Sant Josep, 99;8620;936723034;308;Baix Llobregat;11;Baix Llobregat;8263;Sant Vicenç dels Horts;a8028591@xtec.cat
8028631;Sant Vicenç;c. Antoni Gaudí, 8;8620;936561569;308;Baix Llobregat;11;Baix Llobregat;8263;Sant Vicenç dels Horts;a8028631@xtec.cat
8028655;La Inmaculada;c. Rafael Casanova, 44-46;8620;936560202;308;Baix Llobregat;11;Baix Llobregat;8263;Sant Vicenç dels Horts;a8028655@xtec.cat
8028667;Escola Joan Juncadella;ctra. de Sant Boi, 51-55;8620;936724851;308;Baix Llobregat;11;Baix Llobregat;8263;Sant Vicenç dels Horts;a8028667@xtec.cat
8028709;Escola Lloriana;ctra. de Vila-seca, s/n;8571;938593992;1060;Catalunya Central;24;Osona;8265;Sant Vicenç de Torelló;a8028709@xtec.cat
8028746;Escola Sant Martí;av. de Sant Íscle, 1-3;8290;936920881;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028746@xtec.cat
8028758;Escola Les Fontetes;c. Greco, 2;8290;936922170;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028758@xtec.cat
8028783;Escola Serraparera;c. Diagonal, 41;8290;936922742;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028783@xtec.cat
8028795;FEDAC-Cerdanyola;c. Cervantes, 5-15;8290;936920884;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028795@xtec.cat
8028813;Escola La Sínia;c. La Sínia,13;8290;935864623;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028813@xtec.cat
8028849;Escaladei;c. Sant Salvador, 8;8290;936920981;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028849@xtec.cat
8028850;Ramon Fuster;c. Escultor Vallmitjana, 9-15;8193;935864106;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028850@xtec.cat
8028886;Montserrat;c. Sant Iscle, 6;8290;936919752;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028886@xtec.cat
8028904;Escola Carles Buïgas;av. Lesseps, 49;8290;936923197;408;Vallès Occidental;40;Vallès Occident;8266;Cerdanyola del Vallès;a8028904@xtec.cat
8028916;Escola Las Seguidillas;av. Via de la Plata, s/n;8214;937290188;408;Vallès Occidental;40;Vallès Occident;8904;Badia del Vallès;a8028916@xtec.cat
8028928;Escola La Jota;c. Bètica, s/n;8214;937183758;408;Vallès Occidental;40;Vallès Occident;8904;Badia del Vallès;a8028928@xtec.cat
8028941;Escola La Sardana;c. Bètica, s/n;8214;937183402;408;Vallès Occidental;40;Vallès Occident;8904;Badia del Vallès;a8028941@xtec.cat
8028990;Escola Can Sorts;c. Joanot Martorell, s/n;8181;937153422;408;Vallès Occidental;40;Vallès Occident;8267;Sentmenat;a8028990@xtec.cat
8029003;Nuestra Señora del Pilar;c. Joaquim Costa, 2-6;8181;937150084;408;Vallès Occidental;40;Vallès Occident;8267;Sentmenat;a8029003@xtec.cat
8029015;Escola Sant Salvador;Cami Sant Jordi, 81;8698;938248177;1060;Catalunya Central;14;Berguedà;8268;Cercs;a8029015@xtec.cat
8029027;Escola Farigola;c. dels Esports, s/n;8553;938841075;1060;Catalunya Central;24;Osona;8269;Seva;a8029027@xtec.cat
8029076;Escola Pia de Sitges;c. Hort Gran, 8;8870;938949534;1260;Penedès;17;Garraf;8270;Sitges;a8029076@xtec.cat
8029088;Escola Miquel Utrillo;Camí de la Fita, s/n;8870;938943546;1260;Penedès;17;Garraf;8270;Sitges;a8029088@xtec.cat
8029143;Escola El Serral - ZER Subirats;c. Bosc, s/n;8739;938993302;1260;Penedès;3;Alt Penedès;8273;Subirats;a8029143@xtec.cat
8029155;Escola El Montcau - ZER Subirats;c. del Pi, 1;8739;938179132;1260;Penedès;3;Alt Penedès;8273;Subirats;a8029155@xtec.cat
8029192;Escola Sant Jordi;c. Ponent, 17;8739;938994723;1260;Penedès;3;Alt Penedès;8273;Subirats;a8029192@xtec.cat
8029209;Escola Salipota;c. Font del Ferro, 1;8260;938682216;1060;Catalunya Central;7;Bages;8274;Súria;a8029209@xtec.cat
8029222;Escola Francesc Macià;ctra. de la Mina, s/n;8260;938696636;1060;Catalunya Central;7;Bages;8274;Súria;a8029222@xtec.cat
8029258;FEDAC-Súria;ctra. Balsareny, 10-12;8260;938694173;1060;Catalunya Central;7;Bages;8274;Súria;a8029258@xtec.cat
8029283;Escola El Gurri - ZER Guilleries;c. Ramon Llull;8552;938800407;1060;Catalunya Central;24;Osona;8278;Taradell;a8029283@xtec.cat
8029301;Escola Les Pinediques;pg. de les Pinediques, s/n;8552;938800214;1060;Catalunya Central;24;Osona;8278;Taradell;a8029301@xtec.cat
8029313;Sant Genís-Santa Agnès;p. de la Rectoria, 2;8552;938126015;1060;Catalunya Central;24;Osona;8278;Taradell;a8029313@xtec.cat
8029350;Escola França;c. Frederic Soler, 142;8224;936932717;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029350@xtec.cat
8029374;Escola Bisbat d'Egara;c. Sant Marian, 31-51;8221;937362939;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029374@xtec.cat
8029386;Escola Ramón y Cajal;c. Ramon y Cajal, 111;8222;937860496;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029386@xtec.cat
8029507;Escola Isaac Peral;c. Alexandre Bell, 65;8224;937886913;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029507@xtec.cat
8029556;Delta;ctra. de Matadepera, 93-95;8225;937352286;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029556@xtec.cat
8029581;Sant Josep;c. Borges Blanques, 26-28;8227;937851646;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029581@xtec.cat
8029601;Airina;c. Nord, 67;8221;937834555;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029601@xtec.cat
8029611;Joaquima de Vedruna Terrassa;ctra. de Castellar, 398;8227;937860146;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029611@xtec.cat
8029647;Escola Pia de Terrassa;c. Col·legi, 14-16;8221;937885454;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029647@xtec.cat
8029660;El Cim;c. Frederic Soler, 22;8224;937330630;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029660@xtec.cat
8029672;Mare de Déu del Carme;c. Independència, 107;8225;937352628;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029672@xtec.cat
8029684;Tecnos;c. Topete, 34;8221;937858355;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029684@xtec.cat
8029738;Goya;c. Cavall Bernat, 16;8227;937834506;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029738@xtec.cat
8029751;Martí;c. Manresa, 135;8226;937354413;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029751@xtec.cat
8029763;Sant Domènec Savio;c. Maria Auxiliadora, 45;8224;937336013;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029763@xtec.cat
8029775;Maria Auxiliadora;c. Santa Maria Mazzarello, 49;8224;937882065;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029775@xtec.cat
8029805;Santa Teresa de Jesús;c. Major de Sant Pere, 19;8222;937839330;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029805@xtec.cat
8029881;Sagrat Cor de Jesús;c. Pare Font, 42;8223;937862816;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029881@xtec.cat
8029908;Andersen;c. Pérez Galdós, 15;8223;937835710;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029908@xtec.cat
8029921;Lumen;c. Tramontana, 1;8226;937858996;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029921@xtec.cat
8029957;Gresol;ctra. de Sabadell a Matadepera, Km 6;8226;937870158;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8029957@xtec.cat
8030005;L'Avet;c. Cardaire, 23;8221;937835511;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030005@xtec.cat
8030017;Creixen Terrassa;c. Sant Pere, 36;8221;937832588;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030017@xtec.cat
8030054;Petit Estel - La Nova;c. Puig Novell, 33-35;8221;937852786;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030054@xtec.cat
8030078;Egara;ctra. de Castellar, 126;8222;937839587;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030078@xtec.cat
8030091;Ramon Pont;c. Sant Tomàs, 40;8222;937857639;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030091@xtec.cat
8030111;Vedruna Vall Terrassa;c. de la Vall, 21;8221;937802933;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030111@xtec.cat
8030169;CEE El Pi;ctra. de Castellar, s/n;8227;937837544;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030169@xtec.cat
8030200;Escola Marià Galí Guix;c. de les Vinyoles, 40;8225;937885864;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030200@xtec.cat
8030212;Escola Josep Ventalló i Vintró;c. Amèrica, s/n(Can Parellada);8228;937859137;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030212@xtec.cat
8030248;Escola Pau Vila i Dinarès;av. Can Jofresa, 20;8223;937857586;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030248@xtec.cat
8030261;CEE Fàtima;c. Vacarisses, 2;8225;937342620;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030261@xtec.cat
8030285;Escola Auró;c. Germà Joaquim, 128;8223;937837549;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030285@xtec.cat
8030297;Escola Salvador Vinyals i Galí;c. la Rioja, 30;8227;937857585;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030297@xtec.cat
8030315;Escola Joan XXIII;c. Joan XXIII, 25-33;8227;937860892;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030315@xtec.cat
8030339;Institut de Terrassa;rbla. d'Egara, 331;8224;937330490;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030339@xtec.cat
8030340;Institut Investigador Blanxart;c. Granada, 3;8226;937860866;408;Vallès Occidental;40;Vallès Occident;8279;Terrassa;a8030340@xtec.cat
8030364;Escola El Cim;c. Puigoriol, 86-98;8329;935409046;508;Maresme - Vallès Oriental;21;Maresme;8281;Teià;a8030364@xtec.cat
8030388;Escola Lola Anglada;c. Castellar, 7-21;8391;934655626;508;Maresme - Vallès Oriental;21;Maresme;8282;Tiana;a8030388@xtec.cat
8030421;Escola L'Era de Dalt;c. Andreu Molera, 5;8551;938870901;1060;Catalunya Central;24;Osona;8283;Tona;a8030421@xtec.cat
8030431;Vedruna Tona;c. Germana Victòria, 21;8551;938124762;1060;Catalunya Central;24;Osona;8283;Tona;a8030431@xtec.cat
8030467;Escola Ignasi Iglesias;av. Països Catalans, 3;8490;937645480;508;Maresme - Vallès Oriental;21;Maresme;8284;Tordera;a8030467@xtec.cat
8030479;Brianxa;c. Fonsanta, s/n;8399;937650259;508;Maresme - Vallès Oriental;21;Maresme;8284;Tordera;a8030479@xtec.cat
8030509;Vedruna Tordera;c. Santa Llúcia, 5;8490;937640197;508;Maresme - Vallès Oriental;21;Maresme;8284;Tordera;a8030509@xtec.cat
8030510;Escola Doctor Fortià i Solà;av. Pompeu Fabra, 6;8570;938590251;1060;Catalunya Central;24;Osona;8285;Torelló;a8030510@xtec.cat
8030522;Escola Vall del Ges;c. Catalunya, 1;8570;938593941;1060;Catalunya Central;24;Osona;8285;Torelló;a8030522@xtec.cat
8030534;Rocaprevera;c. Estudis, 7;8570;938590630;1060;Catalunya Central;24;Osona;8285;Torelló;a8030534@xtec.cat
8030546;Sagrats Cors;c. Puig d'Assalit, 32;8570;938590490;1060;Catalunya Central;24;Osona;8285;Torelló;a8030546@xtec.cat
8030583;Escola La Torre;c. del Dr. Fleming, s/n;8786;938012251;1260;Penedès;6;Anoia;8286;La Torre de Claramunt;a8030583@xtec.cat
8030595;Escola Torrescasana;camí Cal Muntadas, s/n;8786;938011122;1260;Penedès;6;Anoia;8286;La Torre de Claramunt;a8030595@xtec.cat
8030613;Escola J.J. Ràfols;pça. de l'U d'octubre, s/n;8775;938995974;1260;Penedès;3;Alt Penedès;8287;Torrelavit;a8030613@xtec.cat
